filename,nloc,ccn,token_count,param_count,length,top_nesting_level
62b87d23d292efb640a55668.py,10,1,46,0,16,0
6306092f73426c38ae68ad13.py,24,12,196,6,45,0
62b87d24d292efb640a55670.py,20,3,75,0,27,0
62e60723d76274f8a4026b75.py,10,3,52,1,40,0
62b45e2eb89c9fd354170232.py,16,7,138,1,27,0
62ece4982e6aefcf4aabbd74.py,24,5,161,3,33,0
62b438ba66fea644fe22cca2.py,34,15,304,1,56,0
62b8b59feb7e40a82d2d1291.py,7,3,45,1,11,0
62b86aa3b4d922cb0e688d36.py,26,8,164,3,42,1
62ece4982e6aefcf4aabbd63.py,7,2,32,1,7,0
62b87af19a0c4fa8b80b34f7.py,12,9,118,3,29,0
6306093273426c38ae68ad15.py,27,7,170,4,56,0
62b8d22a48ba5a41d1c3f47e.py,6,2,30,3,9,0
62b8bbbce0d34b282c18120d.py,6,2,28,1,14,0
6306092e73426c38ae68ad0b.py,7,5,68,2,13,0
6306092d73426c38ae68ad06.py,8,5,74,2,17,0
62ece4992e6aefcf4aabbd83.py,21,9,145,6,29,0
62ece4982e6aefcf4aabbd6d.py,12,2,48,2,15,0
62b45e175108cfac7f210a19.py,19,11,149,3,35,0
63060b1b73426c38ae68ad42.py,5,2,43,1,9,0
62b8b559eb7e40a82d2d11f6.py,20,9,115,2,33,0
62b87b099a0c4fa8b80b3538.py,3,4,40,1,3,0
630629e752e177c0ba46a0fb.py,16,3,86,6,36,0
62ece4982e6aefcf4aabbd73.py,26,10,158,2,43,0
63060b1a73426c38ae68ad3e.py,23,7,131,3,47,1
6306092e73426c38ae68ad11.py,10,6,60,2,18,0
62ece4982e6aefcf4aabbd67.py,9,2,68,1,25,0
6306091b73426c38ae68acda.py,5,2,34,1,9,0
62b8b3d4eb7e40a82d2d110d.py,7,2,45,0,12,0
62ece4992e6aefcf4aabbd87.py,14,4,117,3,40,0
6306092e73426c38ae68ad0f.py,27,10,189,2,47,0
6306298b52e177c0ba469fdc.py,6,3,47,1,12,0
6306292152e177c0ba469f0d.py,18,4,54,1,26,0
62b87d24d292efb640a5566d.py,4,2,15,1,7,0
62b8b3d5eb7e40a82d2d1110.py,6,2,17,0,6,0
62b8d22948ba5a41d1c3f47c.py,5,2,24,3,8,0
62b87b4f9a0c4fa8b80b3581.py,13,5,81,3,24,0
62ece4982e6aefcf4aabbd77.py,28,6,158,1,38,0
62e60723d76274f8a4026b76.py,15,2,91,3,32,0
62ece4992e6aefcf4aabbd7c.py,3,3,41,2,14,0
62b86a4fb4d922cb0e688cf8.py,10,4,53,1,28,0
62b438b566fea644fe22cc70.py,37,1,7,0,40,0
62b8d23748ba5a41d1c3f496.py,37,10,255,5,135,2
62b8966c755ee91dce50a154.py,64,14,504,2,88,0
62b8d27a48ba5a41d1c3f4c6.py,22,6,112,6,69,2
62b87b869a0c4fa8b80b35e1.py,30,10,214,4,43,0
62ece4982e6aefcf4aabbd66.py,9,3,45,3,33,0
62b8b3d4eb7e40a82d2d110e.py,2,1,7,0,5,0
62ece4992e6aefcf4aabbd86.py,7,3,42,2,10,0
62b87af09a0c4fa8b80b34f1.py,10,5,83,3,20,0
62ece4982e6aefcf4aabbd6a.py,2,1,20,2,5,0
62b45e23e0d4551b0392c90a.py,24,8,166,2,47,0
62ece4992e6aefcf4aabbd8a.py,53,22,378,6,75,0
62b463153879012d19481498.py,7,3,49,1,13,0
6306091c73426c38ae68acdc.py,14,7,107,2,30,0
62b87b4f9a0c4fa8b80b3580.py,6,2,47,2,13,0
62ece4982e6aefcf4aabbd76.py,6,2,46,1,19,0
62ece4992e6aefcf4aabbd7b.py,11,4,93,4,23,0
6306091b73426c38ae68acd7.py,3,1,18,1,6,0
62b86729b4d922cb0e688c2f.py,13,1,47,3,25,0
62b8d23748ba5a41d1c3f497.py,12,3,84,1,28,0
62b45679d7d32e5b55cc83a9.py,7,3,42,1,10,0
62ece4982e6aefcf4aabbd62.py,8,4,53,2,13,0
62b8d22f48ba5a41d1c3f488.py,7,2,41,1,15,0
62b8d22a48ba5a41d1c3f47d.py,9,3,42,3,13,0
6306092d73426c38ae68ad07.py,7,6,44,2,12,0
62e60b10d76274f8a4026ccd.py,16,7,111,2,27,0
62b45e945108cfac7f210a4a.py,26,10,150,4,44,0
62ece4992e6aefcf4aabbd82.py,8,3,38,2,13,0
62b8b3d6eb7e40a82d2d111c.py,14,7,82,2,27,0
62b8d22548ba5a41d1c3f472.py,25,7,131,7,103,2
63060b1b73426c38ae68ad43.py,34,1,106,2,48,0
62b45e145108cfac7f210a09.py,13,5,70,3,24,0
62ece4982e6aefcf4aabbd72.py,2,1,22,1,5,0
62ece4992e6aefcf4aabbd7f.py,26,6,132,1,39,0
62e60873d76274f8a4026bd8.py,17,4,106,2,26,0
62b8d23e48ba5a41d1c3f49e.py,8,2,49,1,13,0
62e60da4d76274f8a4026cf1.py,12,6,93,2,25,0
62ece4992e6aefcf4aabbd89.py,5,1,61,1,10,0
62e60ed4d76274f8a4026da0.py,2,1,17,1,7,0
62ece4982e6aefcf4aabbd69.py,10,7,82,3,23,0
62b87d23d292efb640a5566b.py,21,9,145,6,29,0
62e60f33d76274f8a4026de9.py,7,2,27,1,15,0
62b438a266fea644fe22cc2d.py,11,3,58,2,26,0
62b8a7b2755ee91dce50a4a7.py,4,2,27,2,29,0
6305f9991d275c6667163c50.py,10,1,26,3,10,0
62b8d24048ba5a41d1c3f49f.py,31,11,216,7,133,2
62e4fbda85ea986430890405.py,54,12,293,8,58,1
62b463153879012d1948149d.py,15,4,104,1,42,0
6306092d73426c38ae68ad08.py,20,8,100,4,36,0
62b8b58deb7e40a82d2d1269.py,8,3,42,1,18,0
62b43425903eeb48555d3ea1.py,9,1,21,1,9,0
