filename,nloc,ccn,token_count,param_count,length,top_nesting_level
62b87d23d292efb640a5566b.py,37,14,211,6,49,0
62e60f33d76274f8a4026de9.py,7,2,27,1,15,0
62b438a266fea644fe22cc2d.py,11,3,58,2,30,0
62b8a7b2755ee91dce50a4a7.py,4,2,26,2,4,0
6305f9991d275c6667163c50.py,10,1,26,3,10,0
62b8d24048ba5a41d1c3f49f.py,37,11,220,7,156,2
62e4fbda85ea986430890405.py,9,1,54,5,9,0
62b463153879012d1948149d.py,11,4,94,1,34,0
6306092d73426c38ae68ad08.py,12,5,74,4,21,0
62b8b58deb7e40a82d2d1269.py,11,4,75,1,23,0
62b43425903eeb48555d3ea1.py,8,1,23,1,12,0
62b87b839a0c4fa8b80b35cb.py,7,4,50,2,17,0
62b8b4baeb7e40a82d2d1137.py,39,14,272,3,58,0
62b45665d7d32e5b55cc8365.py,18,3,163,1,36,0
62b8b559eb7e40a82d2d11f8.py,19,8,104,1,28,0
62e4fb4d85ea9864308902e7.py,17,6,124,1,32,0
62e60879d76274f8a4026bec.py,29,10,182,10,51,0
62e6087ad76274f8a4026bf2.py,15,5,97,6,42,0
6306091a73426c38ae68acc8.py,9,5,58,2,19,0
6306092973426c38ae68ad01.py,15,1,56,1,18,0
62b8b4b9eb7e40a82d2d1134.py,5,2,34,2,10,0
62b87b199a0c4fa8b80b354e.py,16,6,70,1,26,0
62b869eab4d922cb0e688cbf.py,41,13,228,1,51,0
62b463153879012d194814a1.py,7,3,48,3,24,0
6306092373426c38ae68acfa.py,12,8,102,1,20,0
62b8b4baeb7e40a82d2d1136.py,31,11,193,4,46,0
62b45665d7d32e5b55cc8364.py,12,4,63,2,31,0
62b45e145108cfac7f210a07.py,35,18,241,3,61,0
6306292a52e177c0ba469f41.py,13,8,69,1,21,0
6306292652e177c0ba469f34.py,12,3,60,1,20,0
62b8d23948ba5a41d1c3f498.py,33,9,195,5,126,2
62b869eab4d922cb0e688cc5.py,31,13,201,3,48,0
62b463153879012d1948149a.py,10,4,64,3,36,0
62ece4992e6aefcf4aabbd88.py,12,1,26,2,12,0
62ece4982e6aefcf4aabbd68.py,17,6,118,3,26,0
62e60f43d76274f8a4026e28.py,11,2,53,2,28,0
62b4567ad7d32e5b55cc83af.py,13,6,109,1,22,0
62b438a266fea644fe22cc2e.py,18,3,167,1,36,0
62b86a4fb4d922cb0e688cf7.py,11,4,60,1,18,0
6306091b73426c38ae68acd9.py,5,2,30,1,8,0
630629e152e177c0ba46a0d1.py,21,4,94,1,31,0
62b4567ed7d32e5b55cc83d9.py,22,8,171,1,41,0
62e6087bd76274f8a4026bfa.py,7,2,61,1,17,0
62b463163879012d194814a4.py,22,8,174,1,52,0
62b45df15108cfac7f2109dd.py,8,3,57,2,11,0
