filename,nloc,ccn,token_count,param_count,length,top_nesting_level
62b45e145108cfac7f210a09.py,12,5,70,3,21,0
62ece4982e6aefcf4aabbd72.py,6,5,54,1,9,0
62ece4992e6aefcf4aabbd7f.py,24,6,110,1,35,0
62e60873d76274f8a4026bd8.py,16,5,118,2,33,0
62b8d23e48ba5a41d1c3f49e.py,7,2,41,1,15,0
62e60da4d76274f8a4026cf1.py,14,5,84,2,28,0
62ece4992e6aefcf4aabbd89.py,5,1,59,1,8,0
62e60ed4d76274f8a4026da0.py,2,1,17,1,7,0
62ece4982e6aefcf4aabbd69.py,14,9,111,3,28,0
62b87d23d292efb640a5566b.py,26,9,145,6,34,0
62e60f33d76274f8a4026de9.py,7,2,27,1,15,0
62b438a266fea644fe22cc2d.py,12,4,60,2,26,0
62b8a7b2755ee91dce50a4a7.py,4,2,27,2,35,0
6305f9991d275c6667163c50.py,10,1,26,3,10,0
62b8d24048ba5a41d1c3f49f.py,27,9,189,7,124,2
62e4fbda85ea986430890405.py,56,12,300,8,64,1
62b463153879012d1948149d.py,16,5,130,1,42,0
6306092d73426c38ae68ad08.py,24,13,142,4,46,0
62b8b58deb7e40a82d2d1269.py,7,3,40,1,16,0
62b43425903eeb48555d3ea1.py,7,1,16,1,8,0
62b87b839a0c4fa8b80b35cb.py,9,4,55,2,12,0
62b8b4baeb7e40a82d2d1137.py,29,11,207,3,44,0
62b45665d7d32e5b55cc8365.py,27,4,216,1,49,0
62b8b559eb7e40a82d2d11f8.py,17,7,85,1,29,0
62e4fb4d85ea9864308902e7.py,28,7,165,1,39,0
62e60879d76274f8a4026bec.py,29,11,172,10,41,0
62e6087ad76274f8a4026bf2.py,18,3,83,6,39,0
6306091a73426c38ae68acc8.py,15,7,111,2,26,0
6306092973426c38ae68ad01.py,7,4,42,1,10,0
62b8b4b9eb7e40a82d2d1134.py,6,4,44,2,11,0
62b87b199a0c4fa8b80b354e.py,9,5,58,1,25,0
62b869eab4d922cb0e688cbf.py,31,7,155,1,53,0
62b463153879012d194814a1.py,7,3,48,3,24,0
6306092373426c38ae68acfa.py,16,11,160,1,26,0
62b8b4baeb7e40a82d2d1136.py,43,13,233,4,62,0
62b45665d7d32e5b55cc8364.py,12,4,60,2,26,0
62b45e145108cfac7f210a07.py,30,15,216,3,50,0
6306292a52e177c0ba469f41.py,14,7,63,1,22,0
6306292652e177c0ba469f34.py,11,2,49,1,12,0
62b8d23948ba5a41d1c3f498.py,36,11,221,5,130,2
62b869eab4d922cb0e688cc5.py,22,8,118,3,46,0
62b463153879012d1948149a.py,7,4,56,3,33,0
62ece4992e6aefcf4aabbd88.py,12,1,28,2,12,0
62ece4982e6aefcf4aabbd68.py,18,7,127,3,29,0
62e60f43d76274f8a4026e28.py,22,6,178,2,38,0
62b4567ad7d32e5b55cc83af.py,12,2,108,1,22,0
62b438a266fea644fe22cc2e.py,30,4,229,1,52,0
62b86a4fb4d922cb0e688cf7.py,9,4,51,1,24,0
6306091b73426c38ae68acd9.py,4,2,26,1,7,0
630629e152e177c0ba46a0d1.py,20,4,96,1,29,0
62b4567ed7d32e5b55cc83d9.py,21,5,120,1,36,0
62e6087bd76274f8a4026bfa.py,4,1,43,1,13,0
62b463163879012d194814a4.py,14,2,112,1,42,0
62b45df15108cfac7f2109dd.py,5,2,39,2,8,0
