File,Comment (%),Comment Lines,Lines of Code,Statements,Cyclomatic Complexity,Cognitive Complexity,Code Smells,Vulnerabilities,Bugs,Security Hotspots
62b8982f755ee91dce50a241,36.4,16,28,12,1,0,0,0,0,0
62b8a4a4755ee91dce50a3d2,63.2,12,7,8,3,2,0,0,0,0
62b8a4a4755ee91dce50a3d3,57.9,11,8,9,3,2,0,0,0,0
62b8a7b2755ee91dce50a4a7,83.3,25,5,6,2,1,0,0,0,0
62b8b3d4eb7e40a82d2d110d,62.5,5,3,4,1,0,0,0,0,0
62b8b3d4eb7e40a82d2d110e,50.0,4,4,5,2,1,0,0,0,0
62b8b3d4eb7e40a82d2d110f,66.7,10,5,6,2,1,0,0,0,0
62b8b3d5eb7e40a82d2d1110,57.1,8,6,7,1,1,0,0,0,0
62b8b3d6eb7e40a82d2d111c,43.8,7,9,9,4,5,0,0,0,0
62b8b416eb7e40a82d2d1129,50.0,5,5,5,6,4,0,0,0,0
62b8b4b9eb7e40a82d2d1134,35.7,5,9,10,5,8,2,0,0,0
62b8b4baeb7e40a82d2d1136,42.4,25,34,33,14,27,2,0,0,0
62b8b4baeb7e40a82d2d1137,51.0,25,24,23,10,17,2,0,0,0
62b8b4c1eb7e40a82d2d1139,47.6,10,11,11,4,4,1,0,0,0
62b8b559eb7e40a82d2d11f6,18.8,3,13,13,7,13,1,0,0,0
62b8b559eb7e40a82d2d11f8,40.0,4,6,7,4,3,1,0,0,0
62b8b58deb7e40a82d2d1269,54.5,6,5,6,2,1,1,0,0,0
62b8b590eb7e40a82d2d1275,68.2,15,7,8,4,6,1,0,0,0
62b8b59feb7e40a82d2d1291,27.3,3,8,8,2,3,1,0,0,0
62b8b99de0d34b282c1811f8,37.5,3,5,6,1,0,1,0,0,0
62b8bbbce0d34b282c18120d,75.0,9,3,4,1,0,0,0,0,0
62b8bbbfe0d34b282c18120f,57.9,11,8,8,1,1,0,0,0,0
62b8bbbfe0d34b282c181210,64.0,16,9,9,2,2,0,0,0,0
62b8c517e0d34b282c18122e,45.7,16,19,20,6,11,1,0,0,0
62b8d22548ba5a41d1c3f472,17.4,4,19,18,6,9,0,0,0,0
62b8d22948ba5a41d1c3f47c,50.0,4,4,5,2,1,0,0,0,0
62b8d22a48ba5a41d1c3f47d,30.8,4,9,9,2,3,0,0,0,0
62b8d22a48ba5a41d1c3f47e,45.5,5,6,6,2,2,0,0,0,0
62b8d22f48ba5a41d1c3f488,40.0,4,6,7,2,1,0,0,0,0
62b8d23748ba5a41d1c3f496,8.1,3,34,31,8,16,2,0,1,0
62b8d23748ba5a41d1c3f497,35.7,5,9,10,4,4,0,0,0,0
62b8d23948ba5a41d1c3f498,44.4,4,5,6,2,0,0,0,0,0
62b8d23a48ba5a41d1c3f499,33.3,3,6,7,2,1,0,0,0,0
62b8d23b48ba5a41d1c3f49a,9.1,2,20,19,6,6,0,0,0,0
62b8d23c48ba5a41d1c3f49b,33.3,3,6,7,2,1,0,0,0,0
62b8d23e48ba5a41d1c3f49e,36.4,4,7,8,2,1,0,0,0,1
62b8d24048ba5a41d1c3f49f,20.0,5,20,19,7,10,0,0,0,0
62b8d27a48ba5a41d1c3f4c6,17.4,4,19,18,6,8,0,0,0,0
62e4fb4d85ea9864308902e7,50.0,14,14,15,5,5,0,0,0,0
62e4fb6585ea98643089032b,60.0,3,2,3,1,0,0,0,0,0
62e4fbda85ea986430890403,36.4,4,7,8,1,0,0,0,0,1
62e4fbda85ea986430890405,14.1,10,61,43,10,22,1,0,0,0
62e4fc3c85ea98643089041e,30.8,4,9,4,1,0,0,0,0,0
62e5dc9ed76274f8a4026b5b,41.2,7,10,10,3,0,0,0,0,0
62e60707d76274f8a4026b69,32.0,8,17,18,8,4,0,0,0,0
62e60723d76274f8a4026b75,73.3,22,8,7,3,5,0,0,1,0
62e60723d76274f8a4026b76,56.5,13,10,11,2,1,1,0,0,0
62e60873d76274f8a4026bd8,34.8,8,15,10,4,7,1,0,0,0
62e60879d76274f8a4026bec,56.3,18,14,6,2,0,0,0,0,0
62e6087ad76274f8a4026bf2,52.2,12,11,5,1,0,0,0,0,0
62e6087bd76274f8a4026bfa,46.2,6,7,8,2,1,0,0,0,0
62e60b10d76274f8a4026ccd,46.2,12,14,14,6,9,0,0,0,0
62e60da4d76274f8a4026cf1,61.5,8,5,5,3,2,0,0,0,0
62e60e05d76274f8a4026cfd,80.0,8,2,3,1,0,0,0,0,0
62e60e3bd76274f8a4026d1a,68.8,11,5,6,2,1,0,0,0,0
62e60e49d76274f8a4026d25,71.4,30,12,12,5,4,0,0,0,0
62e60ecfd76274f8a4026d6a,37.5,9,15,10,4,7,1,0,0,0
62e60ed4d76274f8a4026da0,75.0,6,2,3,1,0,0,0,0,0
62e60f33d76274f8a4026de9,81.8,9,2,3,1,0,0,0,0,0
62e60f37d76274f8a4026dfd,81.8,9,2,3,1,0,0,0,0,0
62e60f3bd76274f8a4026e10,50.0,9,9,6,2,1,0,0,0,0
62e60f43d76274f8a4026e28,60.0,12,8,9,2,1,0,0,0,0
62ece4982e6aefcf4aabbd5f,78.6,11,3,4,2,1,0,0,0,0
62ece4982e6aefcf4aabbd60,65.7,23,12,12,2,5,0,0,0,0
62ece4982e6aefcf4aabbd61,59.1,13,9,9,4,7,0,0,0,0
62ece4982e6aefcf4aabbd62,53.3,8,7,8,4,6,0,0,0,0
62ece4982e6aefcf4aabbd63,71.4,5,2,3,2,1,0,0,0,0
62ece4982e6aefcf4aabbd64,53.3,8,7,8,3,2,0,0,0,0
62ece4982e6aefcf4aabbd65,60.0,9,6,7,3,3,0,0,0,0
62ece4982e6aefcf4aabbd66,56.5,13,10,10,3,4,0,0,0,0
62ece4982e6aefcf4aabbd67,59.3,16,11,12,2,1,0,0,0,0
62ece4982e6aefcf4aabbd68,51.7,15,14,15,4,4,0,0,0,0
62ece4982e6aefcf4aabbd69,68.8,11,5,6,2,1,0,0,0,0
62ece4982e6aefcf4aabbd6a,80.0,8,2,3,1,0,0,0,0,0
62ece4982e6aefcf4aabbd6b,33.3,3,6,7,2,1,0,0,0,0
62ece4982e6aefcf4aabbd6d,50.0,8,8,9,2,1,0,0,0,0
62ece4982e6aefcf4aabbd6f,50.0,17,17,16,3,2,1,0,0,1
62ece4982e6aefcf4aabbd70,70.0,7,3,4,1,0,0,0,0,0
62ece4982e6aefcf4aabbd71,74.1,20,7,8,2,1,0,0,0,0
62ece4982e6aefcf4aabbd72,75.0,9,3,4,1,0,0,0,1,0
62ece4982e6aefcf4aabbd73,53.8,14,12,12,4,6,0,0,0,0
62ece4982e6aefcf4aabbd74,32.7,16,33,25,6,9,0,0,0,1
62ece4982e6aefcf4aabbd75,50.0,7,7,8,2,0,0,0,0,0
62ece4982e6aefcf4aabbd76,88.2,15,2,3,1,0,0,0,0,0
62ece4982e6aefcf4aabbd77,44.2,19,24,24,5,10,0,0,0,0
62ece4992e6aefcf4aabbd78,56.3,18,14,15,5,4,0,0,0,0
62ece4992e6aefcf4aabbd79,65.5,19,10,10,3,4,0,0,0,0
62ece4992e6aefcf4aabbd7a,75.0,9,3,4,2,1,0,0,0,0
62ece4992e6aefcf4aabbd7b,52.6,10,9,9,3,2,0,0,0,0
62ece4992e6aefcf4aabbd7c,82.4,14,3,4,2,0,0,0,0,0
62ece4992e6aefcf4aabbd7d,61.1,22,14,15,2,1,0,0,0,0
62ece4992e6aefcf4aabbd7e,38.9,7,11,11,3,4,0,0,0,0
62ece4992e6aefcf4aabbd7f,41.2,7,10,11,2,1,0,0,0,0
62ece4992e6aefcf4aabbd80,60.5,23,15,15,7,9,0,0,0,0
62ece4992e6aefcf4aabbd82,52.4,11,10,10,3,5,0,0,0,0
62ece4992e6aefcf4aabbd83,17.9,5,23,17,7,8,0,0,0,0
62ece4992e6aefcf4aabbd84,55.6,5,4,5,1,0,7,0,0,0
62ece4992e6aefcf4aabbd85,59.3,16,11,10,2,1,0,0,0,0
62ece4992e6aefcf4aabbd86,68.8,11,5,6,2,1,0,0,0,0
62ece4992e6aefcf4aabbd87,51.7,15,14,15,4,3,0,0,0,0
62ece4992e6aefcf4aabbd88,87.0,20,3,4,1,0,0,0,0,0
62ece4992e6aefcf4aabbd89,56.3,9,7,8,1,0,0,0,0,0
62ece4992e6aefcf4aabbd8a,6.9,4,54,30,9,26,1,0,0,0
62ece4992e6aefcf4aabbd8b,58.8,10,7,7,2,3,0,0,0,0
6305f9991d275c6667163c50,70.0,7,3,4,1,0,0,0,0,0
6306091073426c38ae68acac,65.0,13,7,7,3,4,0,0,0,0
6306091a73426c38ae68acc8,57.1,4,3,4,1,0,0,0,0,0
6306091b73426c38ae68acd7,66.7,4,2,3,1,0,0,0,0,0
6306091b73426c38ae68acd9,66.7,4,2,3,1,0,0,0,0,0
6306091b73426c38ae68acda,66.7,4,2,3,1,0,0,0,0,0
6306091c73426c38ae68acdc,36.4,8,14,15,4,5,1,0,0,0
6306091c73426c38ae68acdd,33.3,8,16,16,4,5,1,0,0,0
6306091d73426c38ae68ace5,16.7,3,15,15,6,8,0,0,0,0
6306092373426c38ae68acfa,71.4,5,2,3,1,0,0,0,0,0
6306092973426c38ae68ad01,40.0,4,6,7,3,3,0,0,0,0
6306092c73426c38ae68ad02,60.0,6,4,5,2,1,0,0,0,0
6306092d73426c38ae68ad04,58.3,7,5,5,3,2,0,0,0,0
6306092d73426c38ae68ad05,44.4,4,5,6,3,2,0,0,0,0
6306092d73426c38ae68ad06,50.0,6,6,7,3,3,0,0,0,0
