filename,nloc,ccn,token_count,param_count,length,top_nesting_level
636766a91a6d9265ec0175c2.java,9,3,44,0,9,1
6367675d1a6d9265ec018082.java,25,11,164,3,31,2
636766a91a6d9265ec0175ae.java,18,4,130,3,23,1
636766821a6d9265ec0174bf.java,12,6,98,1,12,1
636766f01a6d9265ec01763e.java,18,6,121,1,25,1
636766f81a6d9265ec017748.java,11,4,65,1,13,1
636766fa1a6d9265ec0177a9.java,8,3,41,1,8,1
636767781a6d9265ec018242.java,15,5,88,1,17,1
636767041a6d9265ec0178f8.java,24,7,174,2,27,1
636767601a6d9265ec0180e2.java,32,6,274,2,44,2
636766a81a6d9265ec017586.java,10,4,55,1,10,1
6367677e1a6d9265ec01830f.java,23,5,200,1,39,1
636767a31a6d9265ec01854f.java,24,5,121,0,31,1
6367667d1a6d9265ec0173ff.java,14,4,84,1,20,1
636766a91a6d9265ec0175c1.java,7,2,52,1,9,1
636767dc1a6d9265ec0186be.java,10,1,96,2,23,1
636767191a6d9265ec017c0f.java,7,2,52,1,9,1
636766fe1a6d9265ec01782a.java,28,5,240,3,29,1
636767021a6d9265ec0178bb.java,6,3,30,1,6,1
636767a41a6d9265ec018572.java,21,5,112,1,21,1
636767461a6d9265ec017d17.java,22,6,191,1,38,1
636767551a6d9265ec017f3f.java,5,1,40,3,5,1
636767691a6d9265ec0181ac.java,17,6,129,2,28,1
636767531a6d9265ec017efb.java,9,2,54,1,17,1
636767521a6d9265ec017ecc.java,35,10,212,7,41,2
636767041a6d9265ec017911.java,5,2,22,1,5,1
636767001a6d9265ec01787e.java,3,1,16,0,3,1
636766f71a6d9265ec017730.java,12,4,76,1,15,1
636767a41a6d9265ec01857e.java,9,3,36,2,9,1
636767a41a6d9265ec01856c.java,23,8,146,3,26,1
636766861a6d9265ec017553.java,9,3,46,1,9,1
6367667e1a6d9265ec01743a.java,4,1,20,0,4,1
636767df1a6d9265ec01873c.java,6,3,43,1,6,1
636767e11a6d9265ec018781.java,14,4,76,1,22,1
636767ab1a6d9265ec01867b.java,27,6,200,4,32,2
636766821a6d9265ec0174b3.java,15,5,74,3,17,1
636766ff1a6d9265ec01784b.java,11,5,70,1,13,1
6367676b1a6d9265ec0181ee.java,10,4,62,1,11,1
6367670a1a6d9265ec0179e8.java,6,3,30,1,6,1
6367675f1a6d9265ec0180d3.java,24,1,115,1,28,1
636767821a6d9265ec0183ab.java,10,4,45,0,10,1
636767031a6d9265ec0178dd.java,7,2,28,0,8,1
636766ae1a6d9265ec0175dc.java,6,2,28,1,6,1
636766ae1a6d9265ec0175d8.java,20,6,136,3,22,1
636766f11a6d9265ec01764f.java,6,2,39,0,6,1
6367667f1a6d9265ec017458.java,14,4,72,1,23,1
636766821a6d9265ec0174c9.java,10,2,85,0,12,1
6367667f1a6d9265ec01745c.java,22,9,141,2,29,1
636767aa1a6d9265ec01865a.java,30,10,145,2,35,1
636767511a6d9265ec017eb0.java,8,3,57,1,9,1
636767021a6d9265ec0178bc.java,6,3,34,2,6,1
636767e01a6d9265ec018764.java,17,7,91,1,19,2
636767841a6d9265ec0183ff.java,18,3,130,3,31,1
636767001a6d9265ec017873.java,6,2,34,1,6,1
636766ef1a6d9265ec01761a.java,19,6,113,2,22,2
6367676b1a6d9265ec0181e2.java,11,5,51,2,13,1
6367670b1a6d9265ec0179ff.java,6,3,30,1,6,1
636766f61a6d9265ec017701.java,6,3,34,2,6,1
636767dc1a6d9265ec0186cb.java,16,4,111,0,24,1
6367676c1a6d9265ec018223.java,10,4,42,2,10,1
636767631a6d9265ec018171.java,27,5,146,4,33,2
636766ff1a6d9265ec017853.java,8,2,47,2,8,1
636766f11a6d9265ec017641.java,9,3,41,1,9,1
6367667c1a6d9265ec0173fb.java,6,3,33,1,6,1
636766821a6d9265ec0174d2.java,8,2,38,1,9,1
6367676b1a6d9265ec0181dd.java,13,5,82,2,16,1
636766831a6d9265ec0174eb.java,15,6,83,2,21,1
636767e01a6d9265ec018755.java,24,11,190,1,30,1
636767df1a6d9265ec018744.java,24,6,134,4,29,2
6367667d1a6d9265ec017401.java,49,13,365,1,60,1
636766811a6d9265ec017496.java,21,8,112,1,24,1
6367670a1a6d9265ec0179d9.java,3,2,21,1,3,1
636767641a6d9265ec01817d.java,21,6,156,2,29,1
636767641a6d9265ec018190.java,8,2,71,3,15,1
636767611a6d9265ec018112.java,6,2,29,0,6,1
636767561a6d9265ec017f63.java,13,4,60,1,14,1
6367676b1a6d9265ec0181e9.java,14,7,99,3,20,1
636766f91a6d9265ec01777f.java,3,2,18,1,3,1
636767131a6d9265ec017b23.java,6,2,29,1,6,1
636767a81a6d9265ec0185fc.java,46,12,219,1,59,1
636767e11a6d9265ec018790.java,67,19,416,9,77,2
6367674f1a6d9265ec017e74.java,17,4,97,0,22,1
636767de1a6d9265ec018706.java,21,5,154,3,36,1
6367676c1a6d9265ec018204.java,19,7,116,2,30,1
6367676a1a6d9265ec0181bf.java,6,2,25,1,6,1
636767041a6d9265ec01790f.java,10,3,71,1,11,1
636766aa1a6d9265ec0175ce.java,17,3,117,6,22,2
636767de1a6d9265ec018726.java,27,8,132,2,37,2
636766f21a6d9265ec01767d.java,3,2,20,1,3,1
636767861a6d9265ec01844c.java,22,7,106,2,23,2
636766a81a6d9265ec017596.java,8,2,57,1,8,1
636766a81a6d9265ec01757b.java,9,4,55,2,9,1
636766ff1a6d9265ec017842.java,10,3,70,1,11,1
636767501a6d9265ec017e86.java,12,4,60,1,12,2
636766ff1a6d9265ec01783b.java,19,6,89,3,24,1
636767791a6d9265ec018257.java,26,4,136,2,31,1
636767691a6d9265ec0181ae.java,10,3,67,1,12,1
636766fb1a6d9265ec0177c3.java,3,1,13,1,3,1
6367667f1a6d9265ec01745d.java,30,11,182,3,42,2
6367677b1a6d9265ec0182bd.java,24,5,176,1,38,1
6367677f1a6d9265ec01834b.java,11,4,49,2,11,1
6367676c1a6d9265ec01820b.java,16,6,105,2,20,1
636767831a6d9265ec0183c9.java,13,3,69,0,13,1
636767aa1a6d9265ec01864a.java,16,5,74,1,16,1
636767601a6d9265ec0180fd.java,7,2,60,3,10,1
636767511a6d9265ec017eb6.java,29,9,158,8,40,2
636767781a6d9265ec018250.java,10,4,53,1,12,1
6367670b1a6d9265ec017a05.java,9,3,60,1,9,2
636766f11a6d9265ec017651.java,6,3,30,1,6,1
6367671a1a6d9265ec017c15.java,18,4,130,3,23,1
636766fa1a6d9265ec017796.java,10,3,71,1,11,1
636767561a6d9265ec017f7c.java,42,8,292,2,56,1
636767071a6d9265ec017962.java,16,6,116,1,20,1
636767871a6d9265ec01846d.java,14,3,88,0,19,1
636767021a6d9265ec0178b2.java,16,6,117,1,20,1
636766fe1a6d9265ec017821.java,3,1,27,3,3,1
6367670c1a6d9265ec017a35.java,12,6,112,3,13,1
6367670a1a6d9265ec0179d8.java,9,3,53,2,10,1
636766f31a6d9265ec01768f.java,6,2,28,1,6,1
636766801a6d9265ec017487.java,7,2,40,1,9,1
6367670a1a6d9265ec0179dc.java,37,12,208,2,37,1
636767a21a6d9265ec018517.java,12,4,56,2,12,1
