File,Comment (%),Comment Lines,Lines of Code,Statements,Cyclomatic Complexity,Cognitive Complexity,Code Smells,Vulnerabilities,Bugs,Security Hotspots
62b8a4a4755ee91dce50a3d2,59.3,16,11,11,4,5,0,0,0,0
62b8a4a4755ee91dce50a3d3,61.1,11,7,8,4,3,0,0,0,0
62b8a7b2755ee91dce50a4a7,83.3,25,5,6,2,1,0,0,0,0
62b8b3d4eb7e40a82d2d110d,62.5,5,3,4,1,0,0,0,0,0
62b8b3d4eb7e40a82d2d110e,57.1,4,3,4,2,1,0,0,0,0
62b8b3d4eb7e40a82d2d110f,70.0,7,3,4,2,1,0,0,0,0
62b8b3d5eb7e40a82d2d1110,57.1,8,6,7,1,1,0,0,0,0
62b8b3d6eb7e40a82d2d111c,50.0,9,9,9,4,5,0,0,0,0
62b8b416eb7e40a82d2d1129,50.0,5,5,5,3,2,0,0,0,0
62b8b4b9eb7e40a82d2d1134,50.0,5,5,5,4,2,1,0,0,0
62b8b4baeb7e40a82d2d1136,35.2,19,35,35,14,27,1,0,0,0
62b8b4baeb7e40a82d2d1137,40.4,21,31,31,12,16,2,0,0,0
62b8b4c1eb7e40a82d2d1139,42.9,3,4,5,3,2,1,0,0,0
62b8b559eb7e40a82d2d11f6,26.7,4,11,12,5,5,1,0,0,0
62b8b559eb7e40a82d2d11f8,50.0,9,9,10,5,7,1,0,0,0
62b8b58deb7e40a82d2d1269,46.7,7,8,9,5,4,1,0,0,0
62b8b590eb7e40a82d2d1275,57.7,15,11,12,5,6,1,0,0,0
62b8b59feb7e40a82d2d1291,30.0,3,7,8,2,2,1,0,0,0
62b8b99de0d34b282c1811f8,37.5,3,5,6,2,1,1,0,0,0
62b8bbbce0d34b282c18120d,75.0,9,3,4,1,0,0,0,0,0
62b8bbbfe0d34b282c18120f,64.7,11,6,6,1,1,1,0,0,0
62b8bbbfe0d34b282c181210,66.7,16,8,8,2,2,1,0,0,0
62b8c517e0d34b282c18122e,54.2,13,11,12,4,4,1,0,0,0
62b8d22548ba5a41d1c3f472,38.9,7,11,12,4,2,1,0,0,0
62b8d22948ba5a41d1c3f47c,66.7,4,2,3,1,0,0,0,0,0
62b8d22a48ba5a41d1c3f47d,30.8,4,9,9,2,3,0,0,0,0
62b8d22a48ba5a41d1c3f47e,45.5,5,6,6,2,2,0,0,0,0
62b8d22f48ba5a41d1c3f488,36.4,4,7,8,2,1,0,0,0,0
62b8d23748ba5a41d1c3f496,11.3,6,47,46,13,13,0,0,0,0
62b8d23748ba5a41d1c3f497,40.0,4,6,7,2,1,0,0,0,0
62b8d23948ba5a41d1c3f498,16.7,4,20,20,6,9,0,0,0,0
62b8d23a48ba5a41d1c3f499,33.3,3,6,7,2,1,0,0,0,0
62b8d23b48ba5a41d1c3f49a,28.0,7,18,18,6,9,0,0,0,0
62b8d23c48ba5a41d1c3f49b,40.0,4,6,7,2,1,0,0,0,0
62b8d23e48ba5a41d1c3f49e,21.1,4,15,16,5,2,0,0,0,1
62b8d24048ba5a41d1c3f49f,25.8,8,23,23,7,13,0,0,0,0
62b8d27a48ba5a41d1c3f4c6,42.1,8,11,12,4,2,1,0,0,0
62e4fb4d85ea9864308902e7,50.0,13,13,14,6,6,0,0,0,0
62e4fb6585ea98643089032b,60.0,3,2,3,1,0,0,0,0,0
62e4fbda85ea986430890403,27.3,3,8,9,1,0,0,0,0,1
62e4fbda85ea986430890405,29.7,11,26,18,3,1,1,0,0,0
62e4fc3c85ea98643089041e,53.3,8,7,8,1,0,0,0,0,0
62e5dc9ed76274f8a4026b5b,50.0,7,7,8,3,0,0,0,0,0
62e60707d76274f8a4026b69,23.1,3,10,11,4,3,0,0,0,0
62e60723d76274f8a4026b75,91.7,22,2,3,1,0,0,0,0,0
62e60723d76274f8a4026b76,52.6,10,9,10,2,1,0,0,0,0
62e60873d76274f8a4026bd8,42.1,8,11,8,5,5,1,0,0,0
62e60879d76274f8a4026bec,85.0,17,3,4,1,0,9,0,0,0
62e6087ad76274f8a4026bf2,48.0,12,13,8,3,2,0,0,0,0
62e6087bd76274f8a4026bfa,50.0,6,6,7,2,1,0,0,0,0
62e60b10d76274f8a4026ccd,40.9,9,13,13,6,9,0,0,0,0
62e60da4d76274f8a4026cf1,66.7,8,4,5,3,1,0,0,0,0
62e60e05d76274f8a4026cfd,61.5,8,5,5,2,2,0,0,0,0
62e60e3bd76274f8a4026d1a,62.5,10,6,7,3,3,0,0,0,0
62e60e49d76274f8a4026d25,84.6,33,6,7,3,0,3,0,0,0
62e60ecfd76274f8a4026d6a,42.9,9,12,8,5,5,1,0,0,0
62e60ed4d76274f8a4026da0,75.0,6,2,3,1,0,0,0,0,0
62e60f33d76274f8a4026de9,50.0,8,8,5,3,2,0,0,0,0
62e60f37d76274f8a4026dfd,64.3,9,5,6,2,1,0,0,0,0
62e60f3bd76274f8a4026e10,44.4,8,10,11,3,1,0,0,0,0
62e60f43d76274f8a4026e28,54.2,13,11,11,2,2,1,0,0,0
62ece4982e6aefcf4aabbd5f,78.6,11,3,4,2,1,0,0,0,0
62ece4982e6aefcf4aabbd60,53.5,23,20,14,4,7,0,0,0,0
62ece4982e6aefcf4aabbd61,65.0,13,7,8,3,3,0,0,0,0
62ece4982e6aefcf4aabbd62,66.7,8,4,5,2,1,0,0,0,0
62ece4982e6aefcf4aabbd63,71.4,5,2,3,2,1,0,0,0,0
62ece4982e6aefcf4aabbd64,66.7,8,4,5,2,1,0,0,0,0
62ece4982e6aefcf4aabbd65,81.8,9,2,3,1,0,0,0,0,0
62ece4982e6aefcf4aabbd66,58.3,14,10,10,3,4,0,0,0,0
62ece4982e6aefcf4aabbd67,64.0,16,9,10,4,5,0,0,0,0
62ece4982e6aefcf4aabbd68,0.0,0,16,16,5,4,0,0,0,0
62ece4982e6aefcf4aabbd69,73.3,11,4,5,2,1,0,0,0,0
62ece4982e6aefcf4aabbd6a,80.0,8,2,3,1,0,0,0,0,0
